id,name,state_id,in_state_tuition,out_state_tuition,acceptance_rate,designation,size,midpoint_ACT,midpoint_SAT,school_site
407601,ITT Technical Institute-Oxnard,5,18048,18048,0.9043,3,291,,,www.itt-tech.edu
407629,ITT Technical Institute-Louisville,17,18048,18048,0.7899,3,442,,,www.itt-tech.edu
407683,ITT Technical Institute-Greenville,40,18048,18048,0.8986,3,269,,,www.itt-tech.edu
407708,ITT Technical Institute-Cordova,42,18048,18048,0.9859,3,545,,,www.itt-tech.edu
407735,Toni & Guy Hairdressing Academy-Atlanta,10,,,,3,63,,,toniguy.edu
407832,Mitchell's Hair Styling Academy-Raleigh,33,,,,3,72,,,www.mitchells.edu
408039,Salon Academy,22,,,,3,75,,,salonacademymi.net
408066,Artistic Academy of Hair Design,30,,,,3,156,,,www.artisticacademy.com
408163,Motoring Technical Training Institute,21,,,0.7756,3,314,,,www.mtti.edu
408312,Baker College of Jackson,22,8280,8280,,2,1920,,,www.baker.edu
408385,Phagans Newport Academy of Cosmetology Careers,37,,,,3,31,,,www.phagans-schools.com
408394,Mech-Tech College,53,8904,8904,,3,3101,,,mechtechcollege.com
408729,Baldwin Beauty School-North Austin,43,,,,3,72,,,baldwinbeautyschools.com
408844,ITT Technical Institute-Everett,47,18048,18048,0.8879,3,279,,,www.itt-tech.edu
408862,Jean Madeline Aveda Institute,38,,,,3,297,,,jeanmadeline.edu
409032,Stillwater Beauty Academy,36,,,,3,30,,,www.stillwaterbeautyacademy.com
409069,ITT Technical Institute-Bessemer,1,18048,18048,0.7717,3,500,,,www.itt-tech.edu
409120,ITT Technical Institute-Orland Park,13,18048,18048,0.59,3,524,,,www.itt-tech.edu
409193,Pacific College of Oriental Medicine-New York,32,11166,11166,,3,133,,,www.pacificcollege.edu
409254,Baker College Center for Graduate Studies,22,10800,10800,,2,3905,,,www.baker.edu
409315,Johnson & Wales University-North Miami,9,28539,28539,0.7004,2,1890,,,www.jwu.edu
409537,ITT Technical Institute-Pittsburgh,38,18048,18048,0.9136,3,179,,,www.itt-tech.edu
409591,Tricoci University of Beauty Culture-Indianapolis,14,,,,3,111,,,www.tricociuniversity.com
409616,Trine University-Regional/Non-Traditional Campuses,14,10080,10080,0.6667,2,542,,,www.trine.edu
409670,Pennsylvania Highlands Community College,38,4464,8448,,1,1257,,,www.pennhighlands.edu
409698,Nevada Career Institute,28,,,1,3,283,,,www.nevadacareerinstitute.com
409874,Phillips Theological Seminary,36,,,,2,,,,www.ptstulsa.edu/Home.aspx
410070,Empire Beauty School-Hanover,38,,,,3,86,,,www.empire.edu
410256,Industrial Management Training Institute,7,,,,3,140,,,IMTI.edu
410283,Faris Technical Institute Inc,43,,,,3,17,,,www.faristechnicalinstitute.com
410496,Four-D College,5,,,,3,633,,,www.4dcollege.edu
410502,Allen School-Jamaica,32,,,,3,322,,,www.allenschool.edu
410520,Premiere Career College,5,,,,3,399,,,www.premierecollege.edu
410788,Tennessee Academy of Cosmetology-Stage Road,42,,,,3,95,,,TennesseeAcademy.com
410797,The University of Texas MD Anderson Cancer Center,43,,,,1,292,,,www.uth.edu/
410964,Carousel Beauty College-Springfield,35,,,,3,59,,,www.carouselbeauty.com
411684,Carousel Beauty College-Kettering,35,,,,3,62,,,www.CarouselBeauty.com
411754,Paul Mitchell the School-Huntsville,1,,,,3,149,,,www.pmtshuntsville.com
412003,Estes Institute of Cosmetology Arts and Science,5,,,,3,76,,,www.estescosmetology.com
412173,Baldwin Park Adult & Community Education,5,,,,1,307,,,www.bpace.k12.ca.us
412535,Ventura Adult and Continuing Education,5,,,,1,104,,,www.adultedventura.edu
412544,Marinello Schools of Beauty-Sacramento,5,,,,3,462,,,www.marinello.com
412599,Albert I Prince Technical High School,7,,,,1,56,,,www.cttech.org/prince/
413176,Bullard-Havens Technical High School,7,,,,1,15,,,www.cttech.org/bullard-havens/index.htm
413343,Howell Cheney THS/CT Aero Tech School,7,,,,1,52,,,www.cttech.org/cheney
413413,W F Kaynor Technical High School,7,,,0.75,1,38,,,cttech.org/kaynor
413617,Platt Technical High School,7,3760,3760,,1,20,,,www.cttech.org/platt
413626,College of Business and Technology-Kendall,9,17870,17870,,3,63,,,www.cbt.edu
413644,City College-Altamonte Springs,9,12782,12782,,2,410,,,www.citycollege.edu
413680,Augusta Area Dietetic Internship-University Hospital,10,,,,2,,,,www.universityhealth.org
413778,Empire Beauty School-Dunwoody,10,,,,3,157,,,www.empire.edu
413802,Cobb Beauty College Inc,10,,,,3,52,,,www.cobbbeautycollege.edu
413820,Career Center of Southern Illinois,13,,,0.5556,1,82,,,www.gotoccsi.org
413839,Crave Beauty Academy,16,,,,3,171,,,www.cravebeautyacademy.com
413848,Camelot College,18,,,,3,247,,,www.camelotcollege.com
413857,Hastings Beauty School,23,,,,3,36,,,hastingsbeautyschool.com
413866,Kirksville Area Technical Center,25,,,0.3182,1,34,,,kirksvilleatc.weebly.com/
413884,South Central Career Center,25,,,,1,58,,,www.scccwp.org
413945,Saline County Career Center,25,,,0.4348,1,23,,,www.marshallschools.com/sccc
413972,Warrensburg Area Career Center,25,,,,1,39,,,warrensburgr6.org/wacc
414054,Nevada Regional Technical Center,25,,,0.7,1,16,,,www.nevada.k12.mo.us
414063,Cass Career Center,25,,,0.4444,1,22,,,harrisonvilleschools.org
414124,Applied Technology Services,25,,,0.7143,1,166,,,www.appliedtech-stl.com
414160,Central College of Cosmetology,25,,,,3,93,,,centralandsalemcolleges.com
414452,Southeast Missouri Hospital College of Nursing and Health Sciences,25,15690,15690,0.8143,2,232,,,www.sehcollege.edu/
414461,Messenger College,43,8756,8756,0.9826,2,166,,,www.messengercollege.edu
414489,Tennessee Academy of Cosmetology-Shelby Drive,42,,,,3,96,,,TennesseeAcademy.com
414531,Durham Beauty Academy,33,,,,3,78,,,www.durhambeautyacademy.edu
414540,Union County Vocational Technical School,30,,,,1,106,,,www.ucvts.tec.nj.us/domain/11
414559,Prism Career Institute-Philadelphia,38,,,0.8097,3,396,,,PrismCareerInstitute.edu
414568,Clinton Essex Warren Washington BOCES,32,,,0.3962,1,63,,,www.cves.org
414586,Jefferson Lewis BOCES-Practical Nursing Program,32,9182,9182,1,1,77,,,www.boces.com
414595,Veeb Nassau County School of Practical Nursing,32,14000,14000,,1,201,,,www.veeb.org/PN_main.php
414708,Syracuse City Schools Practical Nursing Program,32,,,1,1,33,,,www.syracusecityschools.com/?q=about/curriculum/AdultEducation
414823,Cattaraugus Allegany BOCES-Practical Nursing Program,32,,,,1,50,,,www.caboces.org
414841,Orange Ulster BOCES-Practical Nursing Program,32,,,1,1,50,,,www.ouboces.org
414869,Wayne Finger Lakes BOCES-Practical Nursing Program,32,,,,1,302,,,www.wflbocesadulted.org
414878,Broome Delaware Tioga BOCES-Practical Nursing Program,32,,,0.2642,1,61,,,www.btboces.org/
414911,Washington Saratoga Warren Hamilton Essex BOCES-Practical Nursing Program,32,,,0.9,1,30,,,www.wswheboces.org/
414939,Albany BOCES-Adult Practical Nursing Program,32,,,,1,141,,,www.bocescareertech.org
414966,Ulster BOCES School of Practical Nursing,32,,,0.9821,1,143,,,www.ulsterboces.org
415039,Eastern Suffolk BOCES,32,,,0.9596,1,346,,,www.esboces.org
415057,Rockland County BOCES-Practical Nursing Program,32,,,0.96,1,96,,,www.rocklandboces.org
415729,New York College of Health Professions,32,13830,13830,1,2,516,,,www.nycollege.edu
415774,Charles Stuart School of Diamond Setting,32,,,,3,27,,,charlesstuartschool.com
415987,Penta County Joint Vocational School,35,,,,1,57,,,www.pentacareercenter.org
416458,Career and Technology Education Centers of Licking County,35,,,,1,307,,,www.c-tec.edu/AE
416670,Willoughby-Eastlake School of Practical Nursing,35,11525,11525,,1,99,,,www.weacademy.edu
416801,Washington County Career Center-Adult Technical Training,35,,,,1,300,,,www.mycareerschool.com
416971,Ohio Media School-Cincinnati,35,,,,3,70,,,www.beonair.com
416980,Vantage Career Center,35,,,,1,44,,,www.vantagecareercenter.com
417008,Indian Capital Technology Center-Muskogee,36,,,,1,715,,,www.ictctech.com
417062,Western Technology Center,36,,,,1,98,,,www.westtech.edu
417105,Mid-America Technology Center,36,,,,1,927,,,www.matech.edu
417123,Northeast Technology Center-Pryor,36,,,,1,120,,,www.netech.edu
417132,Eastern Oklahoma County Technology Center,36,,,,1,131,,,www.eoctech.edu
417178,Wes Watkins Technology Center,36,,,,1,81,,,www.wwtech.org
417187,Technical Institute of Cosmetology Arts and Sciences,36,,,,3,38,,,www.ticas.edu
417248,York County School of Technology-Adult & Continuing Education,38,,,,1,236,,,www.ytech.edu
417257,Chester County Intermediate Unit,38,,,0.75,1,125,,,www.chestercountynursing.org
417275,Jefferson County Dubois Area Vocational Technical Practical Nursing Program,38,,,0.9286,1,39,,,www.jefftech.us
417318,Greater Johnstown Career and Technology Center,38,,,,1,191,,,www.gjctc.org
417327,Mifflin County Academy of Science and Technology,38,,,0.7647,1,56,,,www.theacademy.net
417345,Lenape Technical School Practical Nursing Program,38,,,,1,157,,,www.lenapepnp.net
417381,Venango County Area Vocational Technical School,38,,,0.8409,1,64,,,www.vtc1.org
417406,Lancaster County Career and Technology Center,38,,,,1,462,,,www.lancasterctc.edu
417442,Lebanon County Area Vocational Technical School,38,,,,1,209,,,www.lcctc.edu
417503,Indiana County Technology Center,38,,,,1,84,,,www.ictc.edu
417549,Northern Tier Career Center,38,,,0.5882,1,35,,,www.ntccschool.org
417600,Clarion County Career Center Practical Nursing Program,38,,,1,1,58,,,www.clarioncte.org
417628,Hazleton Area Career Center,38,,,,1,23,,,www.hasdk12.org
417637,All-State Career School-Pittsburgh,38,,,,3,269,,,www.allstatecareer.edu/pitt.php
417646,Colegio Tecnologico y Comercial de Puerto Rico,53,,,,3,123,,,ctcpr.edu
417655,Quality Technical and Beauty College,53,,,,3,114,,,www.qualitytechbeautycollege.com/net-price-calculator.html
417673,D'Mart Institute,53,,,0.8182,3,1541,,,www.dmartpr.com
417682,Automeca Technical College-Aguadilla,53,7256,7256,,3,348,,,www.automeca.com
417716,Fortis Institute-Cookeville,42,13715,13715,,3,226,,,www.fortis.edu
417725,North Central Institute,42,,,,3,102,,,www.nci.edu
417734,Pipo Academy of Hair Design,43,,,,3,11,,,www.pipoacademy.com/index.html
417752,Tint School of Makeup and Cosmetology-Dallas,43,,,,3,63,,,www.tintschoolofmakeupandcosmetology.com
417789,United Technical Center,48,3400,3400,0.8571,1,27,,,www.harcoboe.com/utc/faculty/practicalnursing.cfm
417804,Charles H McCann Technical School,21,,,,1,55,,,www.mccanntech.org
417831,Ailano School of Cosmetology,21,,,,3,36,,,www.theailanoschool.com
417840,Carsten Institute of Cosmetology,3,,,,3,59,,,carsten.edu
417868,Central California School of Continuing Education,5,9535,9535,,3,385,,,ccsce.org
417886,Marion County Community Technical and Adult Education Center,9,,,,1,381,,,www.ctae.edu
417910,Rivertown School of Beauty Barber Skin Care and Nails,10,,,,3,203,,,rivertownschoolofbeauty.com
417947,Atlanta Institute of Music and Media,10,,,0.873,3,170,,,aimm.edu
417983,Illinois Media School,13,,,,3,109,,,www.beonair.com/lombard
417992,St Louis Hair Academy,25,,,,3,14,,,www.stlouishairacademy.com/
418001,New Dimensions School of Hair Design,25,,,,3,63,,,newdimensionsschoolofhairdesign.com
418010,Adirondack Beauty School,32,,,,3,34,,,www.adirondackbeautyschool.org
418029,Forbes Road Career and Technology Center,38,,,,1,25,,,www.forbesroad.com
418038,Jna Institute of Culinary Arts,38,12725,12725,,3,59,,,www.culinaryarts.edu
418056,Cortiva Institute-Seattle,47,,,,3,247,,,www.cortiva.com/seattle
418065,Putnam Career and Technical Center,48,,,,1,119,,,www.pctc.edu/
418083,Argosy University-Washington DC,46,13663,13663,,3,114,,,www.argosy.edu/washingtondc
418126,Crawford County Career and Technical Center Practical Nursing Program,38,,,,1,27,,,www.crawfordctc.org
418171,Texas College of Cosmetology-San Angelo,43,,,,3,102,,,www.texascollegecosmetology.com
418199,Beauty Schools of America-Hialeah,9,,,,3,877,,,www.bsa.edu
418205,Automeca Technical College-Bayamon,53,7256,7256,,3,687,,,www.automeca.com
418223,Automeca Technical College-Caguas,53,7256,7256,,3,263,,,www.automeca.com
418250,Automeca Technical College-Ponce,53,7256,7256,,3,289,,,www.automeca.com
418269,Everest University-Melbourne,9,14940,14940,,3,371,,,www.everest.edu/campus/melbourne
418278,Centura College-Chesapeake,46,15887,15887,,3,131,,,www.centuracollege.edu
418296,University of Phoenix-Hawaii,11,10398,10398,,3,1407,,,www.phoenix.edu
418302,Florida College of Natural Health-Miami,9,,,,3,202,,,www.steinered.com/
418320,Prism Career Institute-Cherry Hill,30,,,0.7877,3,45,,,prismcareerinstitute.edu
418339,Francois D College of Hair Skin and Nails,44,,,,3,72,,,francoisdcollege.com
418348,Southwest College of Naturopathic Medicine & Health Sciences,3,,,,2,,,,www.scnm.edu
418357,Escuela de Peritos Electricistas de Isabela Inc,53,,,,3,107,,,www.epei.edu
418384,Virginia College-Birmingham,1,13932,13932,,3,2711,,,www.vc.edu/campus/birmingham-alabama-college.cfm
418409,Virginia College-Huntsville,1,13932,13932,,3,597,,,www.vc.edu/campus/huntsville-alabama-college.cfm
418427,Yeshiva D'monsey Rabbinical College,32,5900,5900,0.2941,2,52,,,
418445,Lincoln Technical Institute-Mahwah,30,,,,3,780,,,www.lincolnedu.com/campus/mahwah-nj
418454,Career Technical Institute,51,,,,3,607,,,www.careertechnical.edu
418481,Northwest Vista College,43,2088,10740,,1,12600,,,alamo.edu/nvc/
418515,ITT Technical Institute-Getzville,32,18048,18048,0.9625,3,326,,,www.itt-tech.edu
418524,Oconee Fall Line Technical College,10,2614,4750,,1,1358,,,www.oftc.edu
418533,York County Community College,19,3480,6180,,1,1400,,,www.yccc.edu
418542,Northeast Technology Center-Afton,36,,,,1,130,,,www.netech.edu
418560,Western Suffolk BOCES,32,,,,1,336,,,www.wilsontech.org/
418588,Sanford-Brown College-Atlanta,10,15050,15050,,3,428,,,www.sanfordbrown.edu/Atlanta
418603,Sanford-Brown College-Middleburg Heights,35,,,,3,72,,,www.sbcleveland.com
418612,Arkansas State University-Mountain Home,4,2664,4200,,1,1240,,,www.asumh.edu
418658,Columbia Gorge Community College,37,3636,3636,,1,865,,,www.cgcc.edu
418755,Arizona State University-Polytechnic,3,9683,23312,0.7673,1,3726,25,1138,www.asu.edu/
418764,Colleen O'Haras Beauty Academy,5,,,,3,126,,,colleenoharasbeautyacademy.edu
418773,Bakke Graduate University,43,,,,2,,,,www.bgu.edu
418782,Tillamook Bay Community College,37,4610,5510,,1,327,,,www.tbcc.cc.or.us/
418870,Argosy University-Schaumburg,13,13663,13663,,3,84,,,www.argosy.edu/schaumburg
418889,Manhattan School of Computer Technology,32,,,,2,519,,,www.manhattanschool.edu
418913,Brown Mackie College-Hopkinsville,17,12123,12123,,3,222,,,www.brownmackie.edu
418968,Indian Capital Technology Center-Sallisaw,36,,,,1,218,,,www.ictctech.com
419031,Indian Capital Technology Center-Stilwell,36,,,,1,172,,,www.ictctech.com
419095,Globelle Technical Institute,53,,,,3,108,,,www.globelletechnicalinstitute.com
419147,Hairitage Hair Academy,44,,,,3,56,,,hairitagehairacademy.com
419156,Houghton Lake Institute of Cosmetology,22,,,,3,12,,,hl.instituteofcos.com
419183,Arizona College-Glendale,3,15223,15223,,3,630,,,www.arizonacollege.edu
419226,Vanguard-Sentinel Adult Career and Technology Center,35,,,,1,44,,,www.vsctc.org
419235,House of Heavilin Beauty College-Raymore,25,,,,3,35,,,kc-hair.com
419244,Living Arts College,33,16780,16780,,3,413,,,living-arts-college.edu
419253,New York Conservatory for Dramatic Arts,32,31200,31200,0.7351,3,237,,,www.sft.edu
419271,Eastern International College-Jersey City,30,21225,21225,,3,217,,,www.eicollege.edu
419280,Academia Serrant Inc,53,,,,3,355,,,www.serrant.edu
419314,Champion Institute of Cosmetology,5,,,,3,39,,,www.championcosmetology.com/
419332,Pacific College,5,,,,3,274,,,pacific-college.edu
419341,American College of Healthcare,5,,,,3,240,,,www.ach.edu
419411,Compu-Med Vocational Careers Corp,9,,,,3,822,,,compumed.edu
419420,Professional Electrical School Inc,53,,,,3,50,,,www.peseducate.com
419457,Midwestern University-Glendale,3,,,,2,,,,www.midwestern.edu
419484,Oregon Coast Community College,37,3816,7959,,1,361,,,www.oregoncoastcc.org
419633,Le Cordon Bleu College of Culinary Arts-Pasadena,5,13413,13413,,3,1792,,,www.chefs.edu/los-angeles/
419660,Gwinnett College-Sandy Springs,10,,,,3,84,,,www.RisingSpirit.edu
419703,Lincoln Technical Institute-Brockton,21,,,,3,356,,,www.lincolnedu.com/campus/brockton-ma
419712,Mildred Elley-Pittsfield Campus,21,12519,12519,,3,209,,,www.mildred-elley.edu
419721,Embry-Riddle Aeronautical University-Worldwide,9,8040,8040,0.6876,2,9625,,,www.erau.edu
420006,Computer Systems Institute,13,,,,3,2608,,,www.csinow.edu
420024,Merkaz Bnos-Business School,32,,,0.962,2,109,,,www.mbs-career.org
420042,Lia Schorr Institute of Cosmetic Skin Care Training,32,,,,3,35,,,www.liaschorrinstitute.com
420103,ITT Technical Institute-Webster,43,18048,18048,0.967,3,378,,,www.itt-tech.edu
420130,CET-Alexandria,46,,,,2,187,,,cetweb.org
420194,CET-Durham,33,,,,2,132,,,cetweb.org
420200,Aviation Institute of Maintenance-Chesapeake,46,17997,17997,,3,236,,,www.aviationmaintenance.edu
420246,Centura College-Richmond Main,46,16337,16337,,3,167,,,www.centuracollege.edu
420255,Technical Education Center-Osceola,9,,,,1,400,,,www.teco.osceola.k12.fl.us
420307,Miami Ad School-Wynwood,9,17400,17400,,3,141,,,www.miamiadschool.com
420316,Green Country Technology Center,36,,,,1,290,,,gctcok.edu
420325,Nova College de Puerto Rico,53,,,,3,229,,,www.novacollegepr.com
420343,Styles and Profiles Beauty College,42,,,,3,31,,,www.spbeautycollege.com
420370,John Wesley International Barber and Beauty College,5,,,,3,86,,,johnwesleybarberandbeauty.com
420398,Platt College-Lawton,36,,,,3,135,,,www.plattcolleges.edu
420404,Southeastern College-West Palm Beach,9,16856,16856,0.6143,3,1013,,,www.sec.edu/
420431,Ottawa University-Milwaukee,49,11670,11670,,2,227,,,www.ottawa.edu
420440,Argosy University-Tampa,9,13663,13663,,3,131,,,www.argosy.edu/tampa
420459,The Illinois Institute of Art-Schaumburg,13,17488,17488,,3,902,,,www.ilia.aii.edu
420468,Cambria-Rowe Business College-Indiana,38,13930,13930,,3,93,,,www.crbc.edu
420495,Klamath Community College,37,3687,6495,,1,920,,,https://www.klamathcc.edu
420501,The Art Institute of Phoenix,3,17416,17416,,3,1009,,,www.artinstitutes.edu/phoenix/
420538,Aerosim Flight Academy,9,,,,3,135,,,www.afa.edu
420556,American College of Acupuncture and Oriental Med,43,,,,3,,,,www.acaom.edu
420574,AOMA Graduate School of Integrative Medicine,43,,,,3,,,,https://aoma.edu/
420608,Arlington Medical Institute,43,,,,3,65,,,arlingtonmedicalinst.com
420705,Urban College of Boston,21,7114,7114,,2,747,,,www.urbancollege.edu
420723,ITT Technical Institute-Henderson,28,18048,18048,0.9254,3,412,,,www.itt-tech.edu
420866,Colorado Technical University-Greenwood Village,6,11382,11382,,3,524,,,www.coloradotech.edu/Denver
420981,Branford Hall Career Institute-Windsor Campus,7,,,,3,385,,,www.branfordhall.edu
421513,Heald College-Portland,37,13620,13620,,3,508,,,www.heald.edu
421540,Golf Academy of America-Altamonte Springs,9,17150,17150,,3,192,,,www.golfacademy.edu
421559,Golf Academy of America-Phoenix,3,17150,17150,,3,154,,,www.golfacademy.edu
421586,Everest College-Merrillville,14,,,,3,385,,,www.everest.edu/campus/merrillville
